setpoint,speed,throttle
1,227.191715558,-1.13486148868
1,226.431241566,-1.13101091491
1,225.670966347,-1.12720984146
1,225.10088949,-1.12410719696
1,224.530922997,-1.12157513274
1,223.771138301,-1.11743818593
1,223.201426907,-1.11492813544
1,222.631823876,-1.11209642577
1,221.872520741,-1.10792452926
1,221.303168361,-1.10545361583
1,220.73392253,-1.10260758923
1,219.975092858,-1.09871871198
1,219.2164504,-1.09464542883
1,218.647590622,-1.09217664616
1,218.078835092,-1.0893169867
1,217.320655516,-1.08516733108
1,216.7521412,-1.08270004735
1,216.183729519,-1.07984211007
1,215.426006043,-1.07569494754
1,214.857832004,-1.07321307258
1,214.289759117,-1.07037289972
1,213.532485228,-1.06653552876
1,212.775389553,-1.06244305411
1,212.20768392,-1.05996322318
1,211.640077621,-1.05712537592
1,210.883422792,-1.05300544266
1,210.316046268,-1.0504891236
1,209.748767532,-1.04768548043
1,208.992547323,-1.04382385
1,208.236499261,-1.03975058676
1,207.669575583,-1.03727415858
1,207.102747834,-1.03445622709
1,206.34712576,-1.03030452606
1,205.780519924,-1.02782948226
1,205.214008518,-1.02501311694
1,204.45880604,-1.02114280715
1,203.703769721,-1.01711020193
1,203.137600725,-1.01461571361
1,202.571524067,-1.01178550521
1,201.816898117,-1.00767660451
1,201.251035125,-1.00516697852
1,200.685262974,-1.00237076843
1,199.931040659,-0.998225613783
1,199.365478644,-0.995744645363
1,198.800005985,-0.992913338622
1,198.046180529,-0.989023373487
1,197.292511815,-0.984918233232
1,196.727362602,-0.982395533256
1,196.162300479,-0.979507065553
1,195.409019082,-0.975308431421
1,194.844158504,-0.972770595642
1,194.279383543,-0.969851056619
1,193.526482831,-0.96585981768
1,192.773732594,-0.961698883714
1,192.209267971,-0.959104615174
1,191.644887032,-0.956158873659
1,191.080589331,-0.952893533904
1,190.516374406,-0.95023046977
1,189.764215964,-0.946181850308
1,189.01220301,-0.941981311854
1,188.448288252,-0.93930612532
1,187.884454487,-0.936287203438
1,187.13280158,-0.932197806278
1,186.381291001,-0.927924233814
1,185.817751119,-0.925228532538
1,185.254290486,-0.922180315788
1,184.503132297,-0.917797412074
1,183.939855266,-0.915071870203
1,183.376656375,-0.91199350508
1,182.625845534,-0.907581528676
1,182.250491732,-0.905980457548
1,181.687525397,-0.902705408258
1,180.937023165,-0.898299578601
1,180.374235739,-0.895517336979
1,179.811524479,-0.892381673867
1,179.061360724,-0.887914438428
1,178.498826014,-0.885112881723
1,177.936366474,-0.881909900349
1,177.186536832,-0.87763976284
1,176.436839602,-0.873227165833
1,175.874653226,-0.870352109354
1,175.312540542,-0.867134342509
1,174.563171427,-0.862613136949
1,174.001229908,-0.859738812995
1,173.439361333,-0.856484712359
1,172.690316095,-0.85190349671
1,172.128616445,-0.849011765743
1,171.566988687,-0.845734618535
1,170.818263103,-0.841321559639
1,170.069664124,-0.836808193266
1,169.508297639,-0.833831690267
1,168.94700174,-0.830512970104
1,168.198716462,-0.825905877121
1,167.637584166,-0.822899541546
1,167.076521513,-0.819551122915
1,166.32854588,-0.815048711374
1,165.767644638,-0.811559456938
1,165.206812112,-0.808486136127
1,164.646048026,-0.80495324765
1,164.085352115,-0.801843241628
1,163.524724088,-0.798438388148
1,162.777325144,-0.793733486551
1,162.216854482,-0.790668139431
1,161.656450753,-0.787217737011
1,160.90934956,-0.782483641699
1,160.349101137,-0.779382047808
1,159.788918779,-0.775923561711
1,159.042111298,-0.771144424846
1,158.668751321,-0.769249961079
1,158.108765773,-0.765607505988
1,157.362219692,-0.76083423335
1,156.988989747,-0.758918828172
1,156.242616152,-0.754066945713
1,155.496356915,-0.749325739642
1,154.93673727,-0.746137576804
1,154.377181726,-0.74258714416
1,153.631206944,-0.737748612696
1,153.071800033,-0.73450952581
1,152.512456461,-0.730933322864
1,151.766763154,-0.726122900209
1,151.021181672,-0.721320316006
1,150.462068492,-0.718039454807
1,149.903017736,-0.714417719238
1,149.157713384,-0.709499546839
1,148.598807432,-0.706212873478
1,148.039963251,-0.702545631263
1,147.294933433,-0.697663236499
1,146.550012787,-0.692767904185
1,145.991393629,-0.689436510405
1,145.432835434,-0.685745624138
1,144.68818557,-0.680771674846
1,144.129768975,-0.677312944802
1,143.571412805,-0.673526656323
1,143.013116872,-0.669983845259
1,142.454881008,-0.666241406273
1,141.71065971,-0.661222545101
1,141.338589029,-0.659111830728
1,140.594527171,-0.653907234825
1,140.036550214,-0.65050206549
1,139.478632567,-0.646714628059
1,138.734834513,-0.641616942828
1,138.177054868,-0.638160585359
1,137.619334135,-0.634327046462
1,136.875798004,-0.629215893533
1,136.318214482,-0.625729409756
1,135.760689354,-0.621881646401
1,135.203222768,-0.61793084322
1,134.645814515,-0.61440352529
1,134.088464486,-0.61054558565
1,133.345421484,-0.605383219259
1,132.78820681,-0.601819096559
1,132.23105012,-0.597915235519
1,131.488264487,-0.592716257229
1,130.745581271,-0.587572199987
1,130.188635954,-0.583985653
1,129.631748113,-0.580024500594
1,128.889320393,-0.57478763468
1,128.33256638,-0.571173007063
1,127.77586959,-0.567195614339
1,127.033696049,-0.561913785642
1,126.477132414,-0.558269373856
1,125.920625906,-0.554264636307
1,125.178705838,-0.548939134751
1,124.436886794,-0.54369771672
1,123.880588972,-0.539990655576
1,123.324347892,-0.535944409681
1,122.582781436,-0.53060980681
1,122.026672756,-0.526872983828
1,121.470620833,-0.522797097247
1,120.729306381,-0.517382349904
1,120.173386825,-0.513338853846
1,119.617523874,-0.509522778513
1,118.876461557,-0.504066703041
1,118.320731049,-0.500312941318
1,117.765057313,-0.49617295321
1,117.024247347,-0.490733460364
1,116.653880303,-0.488314248896
1,115.913221861,-0.482665885362
1,115.172664728,-0.477289930607
1,114.61731329,-0.473455127857
1,114.062018967,-0.469255000926
1,113.321715455,-0.463684065167
1,112.581513636,-0.458267264894
1,112.026429041,-0.454384577293
1,111.471401985,-0.450133139584
1,110.731455394,-0.444610249246
1,110.361520567,-0.442112391315
1,109.806666465,-0.437705775999
1,109.066950926,-0.432156686901
1,108.512232087,-0.428216724998
1,107.957571272,-0.423945337612
1,107.4029688,-0.419960545881
1,107.033266363,-0.417087117353
1,106.293939696,-0.411352113955
1,105.739513352,-0.40738852309
1,105.18514604,-0.403036682331
1,104.446081727,-0.397411919135
1,103.891852876,-0.393375803348
1,103.337683768,-0.389050220891
1,102.783574681,-0.384966449804
1,102.229525803,-0.380590470938
1,101.490887982,-0.37477448666
1,100.752358197,-0.36915399211
1,100.198532165,-0.365067075911
1,99.6447674658,-0.360642507622
1,98.9065106918,-0.354933764675
1,98.3528905285,-0.350838177571
1,97.7993326738,-0.346374294097
1,97.0613534165,-0.34061610627
1,96.5079426247,-0.336470130893
1,95.9545953939,-0.331976397648
1,95.2168985451,-0.326047687318
1,94.4793163106,-0.320346286538
1,93.9262054283,-0.316169007478
1,93.3731599972,-0.311628924065
1,92.6358686434,-0.305822008847
1,92.2672672289,-0.303088802525
1,91.5301536863,-0.296928436602
1,90.7931601029,-0.291161671488
1,90.2404944172,-0.286957892623
1,89.6878974932,-0.282362928719
1,88.9512094333,-0.2764829067
1,88.3987751261,-0.272215997585
1,87.8464113596,-0.26756285452
1,87.2941185971,-0.263026105198
1,86.7418962334,-0.258691311265
1,86.005710099,-0.252581529388
1,85.2696515809,-0.246728495402
1,84.717692423,-0.242367513794
1,84.1658066693,-0.237652855518
1,83.6139949897,-0.233079878982
1,83.0622583903,-0.22864821107
1,82.3267274217,-0.222680852201
1,81.7751688748,-0.218320779628
1,81.223688025,-0.213603710065
1,80.4885027727,-0.207589118022
1,79.9372069732,-0.203129605628
1,79.3859920963,-0.198352842993
1,78.8348591243,-0.193745474747
1,78.283809005,-0.189289067499
1,77.5492066099,-0.183029649287
1,76.8147563041,-0.177053658446
1,76.2640201074,-0.172590907927
1,75.7133723043,-0.167771540471
1,74.9793148402,-0.161691045461
1,74.4288781946,-0.157214705984
1,73.8785342621,-0.15238215821
1,73.1448889998,-0.146019120216
1,72.4114145324,-0.139951103008
1,71.8614230606,-0.135397141897
1,71.1282563337,-0.128940701438
1,70.3952706639,-0.122560767809
1,69.6624700808,-0.116462210751
1,69.1129936485,-0.111902398395
1,68.5636256722,-0.106987064248
1,68.0143678696,-0.102252207433
1,67.4652224322,-0.0976429572089
1,66.7332068025,-0.091171209021
1,66.0013995773,-0.0850048194138
1,65.4526841669,-0.080384939316
1,64.9040911954,-0.0754108462732
1,64.1728287684,-0.0688788431588
1,63.4417944311,-0.0626871784963
1,62.8936721772,-0.0580100697365
1,62.3456845928,-0.052980169385
1,61.6152487903,-0.0466836072797
1,61.2501247101,-0.0435942054814
1,60.5200691289,-0.0368845100924
1,59.790276363,-0.0303399943852
1,59.0607545953,-0.0240696894876
1,58.5137961353,-0.0193449519409
1,57.9669986674,-0.0142636113451
1,57.2381924628,-0.00790384180729
1,56.6917859391,-0.00315267822451
1,56.1455541202,0.00195174779738
1,55.4189264312,0.00834394824853
1,55.0564359288,0.0115571749272
1,54.3431908578,0.0183314884268
1,53.63744788,0.0245376577103
1,53.1142340839,0.0292316419803
1,52.5973466458,0.0342362406476
1,51.9165389881,0.040411885156
1,51.4110637547,0.0450781526787
1,50.9118815399,0.0500452636828
1,50.2546263561,0.0564719255764
1,49.7668853356,0.0610196316916
1,49.2855725801,0.0656054612148
1,48.6517556717,0.0719439632683
1,48.026114372,0.0778304276038
1,47.5626264003,0.082373659117
1,47.1051755942,0.0871473502148
1,46.5033027026,0.0933684923862
1,45.9096546412,0.0991410994594
1,45.4700564419,0.103656353317
1,44.8929694482,0.109809220473
1,44.4650143043,0.11413058271
1,44.0432010514,0.118583087062
1,43.4883993227,0.124641365663
1,42.9414730205,0.13016776245
1,42.5367374625,0.134520282757
1,42.1377038184,0.139166085189
1,41.6134364812,0.14468498844
1,41.2249367685,0.149004958036
1,40.8421178347,0.153534398101
1,40.3393511589,0.158935512755
1,39.9668706614,0.163205921497
1,39.5999646984,0.16767649345
1,39.1183204078,0.173485060882
1,38.6443707613,0.178780064645
1,38.2941396798,0.183004078366
1,37.835511681,0.188689517932
1,37.3843084997,0.193820442606
1,37.051007614,0.197965061524
1,36.7230292486,0.202288942212
1,36.2930438118,0.207862184044
1,35.8704604981,0.212836015897
1,35.6612928101,0.215720718542
1,35.2523091636,0.22123012161
1,34.8496577436,0.226099809386
1,34.5525664273,0.230148184857
1,34.2605579528,0.234341698303
1,33.8783190376,0.239164791006
1,33.5958180548,0.243134066645
1,33.3183283936,0.247262270755
1,32.9553118878,0.252564699886
1,32.5993193028,0.257234291541
1,32.3370161767,0.261169302081
1,32.0795871505,0.265225316326
1,31.7432093577,0.269832965907
1,31.4949299051,0.273722957034
1,31.2514515886,0.277722625411
1,30.9335726565,0.282801320717
1,30.6224210265,0.287290085691
1,30.3935332981,0.29108602244
1,30.1693092731,0.295036632276
1,29.9493162167,0.298623937218
1,29.7335303396,0.301952600924
1,29.5216053586,0.305635082838
1,29.3134801078,0.309509083304
1,29.0423954727,0.313810430403
1,28.8428289229,0.317534059043
1,28.6477324673,0.321334029214
1,28.3939791426,0.325545387108
1,28.2073237253,0.329223832399
1,28.0250420095,0.332969819557
1,27.7882680279,0.337699735979
1,27.55767618,0.341773784117
1,27.3887976697,0.345387764863
1,27.2241490518,0.349097109188
1,27.0107607452,0.35307830944
1,26.8542075632,0.356642979023
1,26.7017840655,0.360261120133
1,26.5045590847,0.364855617874
1,26.3132605942,0.368743222924
1,26.1736689808,0.372211394481
1,26.0380829888,0.375791764845
1,25.8631533594,0.379618017219
1,25.7352785288,0.383043639654
1,25.6113340587,0.386573421084
1,25.4518253297,0.390321868895
1,25.3354452756,0.393704060151
1,25.222909891,0.397143277618
1,25.0784852416,0.401499391777
1,24.9396011103,0.405127839389
1,24.8390444483,0.408489132632
1,24.7422201623,0.411860780174
1,24.6186436401,0.415423121622
1,24.5290282545,0.418702148565
1,24.443057365,0.422063255357
1,24.3338481807,0.426258450182
1,24.2299570617,0.429710402571
1,24.1554654655,0.432928613774
1,24.0845041997,0.436179338879
1,23.995150878,0.439606500556
1,23.9310633952,0.442786749005
1,23.8704654316,0.445989266532
1,23.7948470831,0.450065419435
1,23.7243146388,0.453770798458
1,23.659201331,0.457780413974
1,23.6137022914,0.460566677808
1,23.5586611075,0.463844500181
1,23.5200011471,0.466878769615
1,23.4846618348,0.469960553102
1,23.4424828594,0.473140544209
1,23.4135812442,0.476131471875
1,23.3879161712,0.479210358808
1,23.358591184,0.482409290779
1,23.3393327095,0.485403832908
1,23.3233236724,0.4884366018
1,23.3068449692,0.491435773728
1,23.2996866399,0.493754669304
1,23.2910863794,0.497460122822
1,23.2867034902,0.500393154706
1,23.2863815562,0.503302847202
1,23.2891065489,0.506243442707
1,23.2974791168,0.509106397578
1,23.3063200142,0.511976751149
1,23.3181535504,0.514827165382
1,23.3385853531,0.51766837411
1,23.3564258793,0.52049811998
1,23.3772390702,0.523302698859
1,23.4095906802,0.526795885955
1,23.4463845021,0.529504098655
1,23.4767922875,0.532321773601
1,23.5100943816,0.535061004755
1,23.5590686682,0.537697725826
1,23.5982194338,0.540476409736
1,23.6402163652,0.543124553396
1,23.7007085884,0.546469960591
1,23.7654913875,0.549068220901
1,23.8168153145,0.551742281871
1,23.8709453577,0.554372445769
1,23.947543231,0.55689794357
1,24.0073576958,0.559578067401
1,24.0699478417,0.561606877051
1,24.1352027579,0.564203666931
1,24.2028777378,0.566761360423
1,24.2974604436,0.569183183516
1,24.3707211081,0.571752471209
1,24.446678112,0.574264208627
1,24.5522760604,0.576621811052
1,24.6337724522,0.579150533272
1,24.717926079,0.581616886045
1,24.8344146664,0.584653073751
1,24.9550099577,0.586885373473
1,25.0480093909,0.589359359444
1,25.1435881527,0.591808122574
1,25.2752907794,0.594008849129
1,25.3421203256,0.596170079188
1,25.4805784577,0.598247012094
1,25.5506930616,0.60025796886
1,25.6954644013,0.60305521249
1,25.843947314,0.6051258424
1,25.9577365288,0.607494300785
1,26.0740056186,0.609778036847
1,26.2331612468,0.611816123573
1,26.3546960403,0.614140349403
1,26.4786904223,0.616378820126
1,26.6481020575,0.619108522225
1,26.8214068872,0.621074542825
1,26.9537863231,0.623340519154
1,27.088578811,0.625515024329
1,27.2723269099,0.6273535708
1,27.4122206988,0.62958485698
1,27.5544419326,0.631761833298
1,27.7480891129,0.633534334687
1,27.8954009452,0.635725257114
1,28.0449943385,0.637857439951
1,28.2484257691,0.6403301745
1,28.4033134768,0.641674081757
1,28.5606924864,0.643797494108
1,28.7737250665,0.645598122515
1,28.9355857019,0.647690755772
1,29.099740223,0.64968549232
1,29.3224409091,0.652089051843
1,29.5487668173,0.65367661217
1,29.7206889382,0.655777073297
1,29.8947738822,0.657704439726
1,30.1307021413,0.659210512488
1,30.3095551531,0.661224236206
1,30.4904928043,0.663159994633
1,30.7354994775,0.66460136767
1,30.9211531552,0.666575310612
1,31.1088411304,0.668419721376
1,31.3627615559,0.670669118373
1,31.6201518648,0.672050809201
1,31.8152535789,0.673968319155
1,32.0123394598,0.675750927617
1,32.2787139177,0.677055227511
1,32.4802838484,0.678981762829
1,32.6837939306,0.680715557125
1,32.9587216346,0.682778421795
1,33.236940263,0.684026035994
1,33.44753521,0.685849251476
1,33.6600028511,0.68752797582
1,33.9467527681,0.688743033523
1,34.1635333845,0.690519843952
1,34.3821525718,0.692155959724
1,34.6770405572,0.694081922928
1,34.9750773181,0.69524397093
1,35.2004465661,0.696965520358
1,35.4276044046,0.698541787582
1,35.6569071671,0.699410751058
1,35.8879934307,0.701076711821
1,36.198664437,0.702845364599
1,36.5124098109,0.703903288418
1,36.7494471139,0.705548147626
1,36.9881790637,0.706400280471
1,37.2287462465,0.707990597188
1,37.470839755,0.709506452994
1,37.7967945029,0.710387358824
1,38.042791826,0.711981100077
1,38.2903415238,0.713456041894
1,38.6235512447,0.714480919224
1,38.7909124462,0.715932527419
1,39.1286390236,0.716660961528
1,39.3833787752,0.718241957806
1,39.6395589121,0.719597075375
1,39.9841856349,0.720346689576
1,40.2440575386,0.721843823027
1,40.5053567988,0.723213540992
1,40.8567426138,0.724670899638
1,41.2107908867,0.725435496167
1,41.4777939107,0.726870945518
1,41.7462158811,0.728137335101
1,42.1069682851,0.728813606549
1,42.3788623526,0.730212979788
1,42.652098494,0.731487565589
1,43.019244307,0.732820037085
1,43.3888980904,0.733465020585
1,43.6674955674,0.734766328209
1,43.947377539,0.736041080459
1,44.2290232625,0.736649092362
1,44.6067689898,0.738055979714
1,44.9865860274,0.738564159196
1,45.2727989053,0.73991015382
1,45.5602128176,0.741104196861
1,45.94616081,0.741563149546
1,46.2368354323,0.742816398424
1,46.528640949,0.743887505833
1,46.9202635395,0.744315497082
1,47.2151141712,0.745534404719
1,47.5110607113,0.74656866335
1,47.9081454694,0.747656316166
1,48.3073884123,0.748061415853
1,48.6079562286,0.749232142118
1,48.9095856617,0.750214975575
1,49.3141646661,0.750532520423
1,49.6186433293,0.751669567214
1,49.9241059153,0.752616642474
1,50.3337376141,0.753635679686
1,50.7454146337,0.75387721702
1,51.0552092934,0.755024781336
1,51.469870061,0.755959029257
1,51.8866648355,0.756316728593
1,52.2002943306,0.757359058309
1,52.5149038568,0.758217658082
1,52.9365752481,0.759121679558
1,53.3601422009,0.759304867184
1,53.5724783255,0.760472795134
1,53.9987337247,0.760395112602
1,54.3194276697,0.761453200086
1,54.6407790272,0.762279991341
1,54.9635618491,0.762575624481
1,55.3954903117,0.763442445285
1,55.8288613012,0.764272899281
1,56.2640818741,0.764296824526
1,56.4822175841,0.765325627362
1,56.9197269381,0.765982752239
1,57.3590785064,0.765966361798
1,57.6893275267,0.766869875911
1,58.0202219781,0.767601692393
1,58.3523977413,0.767498307919
1,58.6854060092,0.768319671002
1,59.1304261556,0.76898780042
1,59.5771403046,0.769665450862
1,60.0254392217,0.769557258951
1,60.3623756428,0.77043193855
1,60.6998764829,0.771032293121
1,61.151715193,0.770847546694
1,61.4912326864,0.771648082985
1,61.8312273288,0.772271140196
1,62.2863341888,0.772040266362
1,62.6282981783,0.772811361646
1,62.9706923907,0.773403491693
1,63.4289460865,0.773852169097
1,63.8885528097,0.773628063677
1,64.2337935435,0.774402301778
1,64.5794706465,0.774897769537
1,65.0420320777,0.774590396452
1,65.3894834018,0.775292234859
1,65.7372789029,0.775811331459
1,66.202609502,0.776209045957
1,66.6691987808,0.775893164817
1,67.019611195,0.776555310645
1,67.3703452339,0.777032499115
1,67.8395225903,0.7766330191
1,68.1918893687,0.777267250737
1,68.5445022056,0.777672735745
1,69.0161010567,0.777990243371
1,69.4888093418,0.777641081636
1,69.725492647,0.778376316256
