setpoint,speed,throttle
1,162.176776312,0.537514600273
1,162.782275348,0.535230635488
1,163.383671705,0.532552580982
1,163.831074928,0.531243220531
1,164.274372629,0.529611331201
1,164.861511866,0.527360090902
1,165.444129112,0.524797980824
1,165.877544913,0.523497281576
1,166.307003283,0.521901168362
1,166.875736335,0.519340275453
1,167.299401868,0.518056411233
1,167.719111353,0.516486012822
1,168.274898161,0.513972820582
1,168.688902971,0.512687956086
1,169.099005165,0.511154702735
1,169.642018347,0.509045809896
1,170.180788168,0.506608477198
1,170.581512697,0.505386095312
1,170.9784664,0.503875994269
1,171.504077151,0.501496434671
1,171.895581807,0.500241766278
1,172.283362128,0.498767242758
1,172.796719199,0.496726232909
1,173.305974468,0.494429035458
1,173.68470525,0.493216789334
1,174.059840851,0.49179302097
1,174.556470001,0.489488988413
1,174.926358647,0.488293299056
1,175.292644002,0.486892901603
1,175.777524342,0.484633203128
1,176.138648309,0.483455682632
1,176.496233319,0.482062272213
1,176.96954565,0.480138016408
1,177.438986439,0.477986796746
1,177.788047426,0.476835981044
1,178.133725613,0.4754900274
1,178.591262585,0.473333961965
1,178.93198874,0.472199189539
1,179.26932697,0.470875686023
1,179.715794294,0.469007948608
1,180.158536887,0.46698115662
1,180.487698781,0.46585990061
1,180.813651159,0.464552792027
1,181.244971091,0.462506090472
1,181.566133602,0.461426757425
1,181.884079341,0.460119161571
1,182.304791533,0.458360606395
1,182.721927335,0.456419698386
1,183.032039894,0.455353022118
1,183.339081347,0.454076654949
1,183.745308822,0.45215036487
1,184.047752041,0.451086436919
1,184.347138752,0.44986593968
1,184.743234717,0.447945572527
1,185.038135962,0.446909593708
1,185.330001075,0.445698073321
1,185.71612419,0.444035111837
1,186.098905574,0.442207122555
1,186.383407107,0.441206867683
1,186.665017546,0.440016276551
1,187.037552062,0.438195279586
1,187.314868437,0.437209349367
1,187.589306201,0.436028452013
1,187.952309366,0.434454019914
1,188.312116311,0.432706565096
1,188.579521323,0.431732981592
1,188.844150737,0.430599162807
1,189.194154768,0.428865744668
1,189.454681216,0.427916575421
1,189.71246232,0.426795249773
1,190.053390917,0.42527177573
1,190.391258074,0.423626481718
1,190.642319279,0.422670778549
1,190.890746537,0.421600547346
1,191.219252875,0.419944211004
1,191.463765549,0.419021574421
1,191.70564552,0.417954017562
1,192.025481091,0.416349812493
1,192.263525437,0.41543310771
1,192.499009597,0.414384302062
1,192.810347857,0.412953905541
1,193.118832167,0.411409655747
1,193.348007477,0.41053188421
1,193.574727878,0.409502472747
1,193.874473334,0.407966510017
1,194.097527423,0.407109254365
1,194.318147141,0.406084244515
1,194.609796922,0.404722878676
1,194.898706783,0.403254554682
1,195.113316485,0.402402856467
1,195.325584836,0.401423076917
1,195.606165452,0.399972324096
1,195.814948665,0.399125508646
1,196.021413802,0.398163219911
1,196.294284279,0.396855843835
1,196.564564994,0.395460179301
1,196.765300369,0.394648073724
1,196.963814556,0.393704131368
1,197.226168102,0.392325332973
1,197.421360562,0.391511701653
1,197.614349241,0.390584076141
1,197.86934934,0.389240148673
1,198.059065153,0.388445880794
1,198.246636615,0.387529746823
1,198.494461313,0.386314168776
1,198.739871471,0.385011904294
1,198.922103906,0.384238182211
1,199.102260455,0.383356143765
1,199.340279337,0.382067346964
1,199.51733846,0.381310595953
1,199.692348751,0.380439495221
1,199.923548943,0.379268346285
1,200.152448514,0.378036004313
1,200.32238576,0.377292669811
1,200.490359218,0.376448430889
