setpoint,speed,throttle
1,161.889312645,0.538573295267
1,162.499448495,0.535873474097
1,162.953375533,0.53452873902
1,163.403152822,0.532913426792
1,163.998901258,0.530239525755
1,164.442753824,0.528937143988
1,164.882508557,0.527342896205
1,165.464985949,0.524679930455
1,165.898904212,0.523392129531
1,166.328737823,0.521794008233
1,166.897994679,0.519229853543
1,167.322050952,0.517943910649
1,167.742147414,0.516371196163
1,168.298446322,0.514187204581
1,168.713061486,0.512522240691
1,169.260269933,0.510173741454
1,169.667852379,0.508923157368
1,170.071776744,0.507381574247
1,170.606598581,0.504944544141
1,171.004948094,0.50368968519
1,171.399503754,0.502196000296
1,171.921879823,0.500143677733
1,172.440125419,0.497803008128
1,172.825566649,0.496575703504
1,173.207351222,0.495150449622
1,173.71282736,0.492758217531
1,174.089297278,0.491594757557
1,174.46207295,0.490148610368
1,174.955614277,0.487885624077
1,175.323191993,0.486679519923
1,175.687214955,0.4852673024
1,176.169042676,0.483316446288
1,176.646947526,0.481132768922
1,177.002314554,0.479983268491
1,177.354263157,0.478577694434
1,177.820090338,0.476427813469
1,178.166983711,0.475265677812
1,178.510487291,0.47390915686
1,178.965088379,0.472038563227
1,179.415926321,0.4699547894
1,179.751124867,0.468846453577
1,180.083051085,0.467512175023
1,180.522331979,0.465433828705
1,180.849421475,0.464326849459
1,181.173238041,0.463024606859
1,181.601743395,0.461231795886
1,182.026642102,0.459260971158
1,182.342526989,0.458167350496
1,182.655287236,0.456908831105
1,183.069122996,0.454950259607
1,183.37727486,0.45386088072
1,183.682313795,0.452623527784
1,184.085882143,0.450673035967
1,184.386354727,0.44962355531
1,184.68374531,0.448407392419
1,185.077211466,0.446495920273
1,185.370150248,0.445463011622
1,185.660065903,0.444267550012
1,186.043616819,0.442379872255
1,186.329151417,0.441386073863
1,186.611716698,0.44020303879
1,186.98554957,0.43855797838
1,187.356094678,0.436781954148
1,187.631466433,0.435789428741
1,187.904017526,0.434642326736
1,188.264538978,0.43285904011
1,188.532911661,0.431880910354
1,188.798455821,0.430753676192
1,189.14968179,0.429189154035
1,189.497790439,0.427491555496
1,189.756459311,0.426536623075
1,190.012428236,0.425426686882
1,190.350944388,0.423748959343
1,190.602912974,0.422798513542
1,190.852206252,0.421708052587
1,191.18184976,0.420053155984
1,191.427195599,0.419136610676
1,191.669916199,0.418058491186
1,191.990870484,0.41659624396
1,192.308892544,0.415014086076
1,192.545166438,0.41411908947
1,192.778925724,0.413067524798
1,193.087999177,0.411493565021
1,193.318003728,0.410603546917
1,193.545502318,0.409585345116
1,193.846278411,0.408173550934
1,194.144260333,0.406674404949
1,194.365603169,0.405813470989
1,194.584560287,0.40480630212
1,194.874009531,0.403319589782
1,195.08939399,0.40245578521
1,195.302402332,0.401472754068
1,195.583941942,0.400136109909
1,195.862827277,0.398705759025
1,196.069964847,0.39787080269
1,196.274820397,0.396919034015
1,196.545580531,0.395500140328
1,196.747044942,0.394663394376
1,196.946236606,0.393734393941
1,197.209467248,0.392337366919
1,197.405320564,0.391528521141
1,197.598947453,0.390604220769
1,197.854812634,0.389350785769
1,198.108203275,0.388028115148
1,198.296369913,0.387225851724
1,198.482415057,0.386335805839
1,198.728224185,0.385009295169
1,198.911093772,0.384232117881
1,199.091849384,0.383352664262
1,199.33066355,0.382150053086
1,199.567124979,0.380886704786
1,199.742681181,0.380128520368
1,199.916222403,0.379270940211
1,200.145478146,0.378011834736
1,200.316007185,0.377265200265
1,200.484530758,0.376418385879
1,200.707128422,0.375197431989
1,200.872699131,0.374456892642
1,201.036319695,0.373625385065
1,201.252407774,0.372506970397
1,201.466313526,0.371346197474
1,201.625103914,0.370616284357
1,201.83407034,0.36951155857
1,202.041016897,0.36837509154
1,202.194615838,0.36766607198
1,202.346399774,0.366875577953
1,202.546812896,0.365802018171
1,202.745153534,0.364691201919
1,202.89234532,0.364000826693
1,203.037767184,0.363234586701
1,203.229761929,0.362129004256
1,203.372534201,0.361455912986
1,203.513552983,0.360688900592
1,203.699704186,0.359620066864
1,203.83811636,0.358949830235
1,203.97482689,0.358206787034
1,204.155269687,0.35720165626
1,204.333791085,0.356171184333
1,204.466239113,0.35552251145
1,204.597052386,0.354795689866
1,204.769691358,0.353778267199
1,204.898043148,0.353137092137
1,205.024780994,0.352419921943
1,205.192010063,0.351421420511
1,205.316325662,0.350793398693
1,205.439060946,0.350095080344
1,205.601002218,0.349154250052
1,205.721412546,0.348440118284
1,205.879604042,0.347566211495
1,206.036089378,0.346664010719
1,206.190585158,0.345732452327
1,206.305184637,0.3451309806
1,206.418313804,0.344462217295
1,206.567531781,0.343541989719
1,206.678439758,0.342945593689
1,206.787894623,0.34229046821
1,206.896336438,0.341608342684
1,207.003656064,0.341002574511
1,207.145053364,0.34012058447
1,207.250190387,0.339543651145
1,207.388317062,0.338644735216
1,207.491018678,0.338074718291
1,207.5923105,0.337445656151
1,207.72585219,0.336591235192
1,207.825086713,0.33602714973
1,207.922979196,0.335410286512
1,208.052014167,0.334586337388
1,208.179532902,0.333764927971
1,208.274050484,0.333222639009
1,208.367287596,0.332618146763
1,208.490171495,0.33180749024
1,208.581466414,0.331269249112
1,208.671496755,0.33067878991
1,208.79013068,0.329892526204
1,208.907333983,0.329116228378
1,208.994184033,0.328591061363
1,209.079827162,0.328015314437
1,209.192654208,0.32724890689
1,209.276466004,0.326728550252
1,209.359086189,0.326163281292
1,209.46790437,0.325415325679
1,209.575377604,0.32468030089
1,209.654997866,0.324175644007
1,209.733481978,0.323624558047
1,209.836833275,0.32289617849
1,209.913588923,0.32239888788
1,209.989220998,0.321855863317
1,210.088793093,0.321146196832
1,210.138408072,0.320835639404
1,210.23548502,0.320110934841
1,210.307808608,0.319587660965
1,210.378989911,0.319098960113
1,210.449361922,0.318575475389
1,210.518950428,0.31808814558
1,210.610487523,0.317413397565
1,210.656125416,0.317101535096
1,210.723096911,0.316572670077
1,210.811509878,0.315925322568
1,210.898765268,0.31527685319
1,210.942138441,0.314974657795
1,211.026915838,0.314308304175
1,211.090062163,0.313848157655
1,211.152194589,0.313362755545
1,211.213609216,0.312903698954
1,211.274286834,0.312415681026
1,211.354061409,0.311774580637
1,211.432741329,0.311162238158
1,211.490961243,0.310720287791
1,211.548258875,0.310243732553
1,211.623574888,0.309625314307
1,211.697844145,0.309040223426
1,211.752799802,0.30860888203
1,211.806880346,0.308143769874
1,211.877941922,0.307535703931
1,211.947985418,0.306961432826
1,211.999789032,0.306538963521
1,212.05073785,0.306085428872
1,212.117655994,0.305514336464
1,212.167295249,0.305094008401
1,212.216083971,0.304651373265
1,212.280140073,0.304098175947
1,212.327657493,0.303688505809
1,212.374358114,0.30325059905
1,212.435656451,0.302708575504
1,212.481117891,0.302305386907
1,212.525782732,0.301878220584
1,212.584394084,0.301349618337
1,212.627861372,0.300950947483
1,212.670554634,0.300527921907
1,212.726550352,0.299979188046
1,212.781669302,0.299472634783
1,212.822390128,0.299080587371
1,212.862373525,0.298667569497
1,212.914781668,0.298168903215
1,212.95363222,0.297784452799
1,213.004350805,0.297254776629
1,213.054276176,0.296768820454
1,213.091136372,0.296387356734
1,213.127295515,0.295986975566
1,213.174641103,0.295512571564
1,213.209725298,0.295141481438
1,213.24413304,0.294751204063
1,213.289178206,0.294247555012
1,213.333455927,0.293788062164
1,213.366127242,0.293422476727
1,213.398147401,0.29304641992
1,213.440039765,0.292596219477
1,213.471077905,0.292238129172
1,213.50148374,0.29186200743
1,213.541237116,0.291423473901
1,213.570678877,0.291070475908
1,213.599509025,0.290702259292
1,213.637182274,0.290228787408
1,213.674161844,0.289804965725
1,213.701417937,0.289458372899
1,213.728088344,0.289098846298
1,213.762905954,0.288682240045
1,213.788679298,0.28834027039
1,213.813880527,0.28798940912
1,213.846760273,0.287536636443
1,213.879001084,0.287132326304
1,213.902739309,0.286799432107
1,213.925929962,0.286454738123
1,213.956154887,0.286060014504
1,213.978515322,0.285729598727
1,214.000343712,0.285389826636
1,214.028763461,0.284955172048
1,214.056585471,0.284574236029
1,214.077046237,0.284253602747
1,214.097002567,0.283919216061
1,214.122952797,0.283544519416
1,214.142132486,0.283228098658
1,214.160819644,0.282898930478
1,214.18509296,0.282532401869
1,214.203026511,0.282217347765
1,214.220480378,0.281892779902
1,214.243117538,0.281534272406
1,214.259834745,0.281223519012
1,214.276087023,0.280904000144
1,214.297137221,0.280553299975
1,214.31267534,0.280249889844
1,214.327765794,0.279938877344
1,214.347294025,0.279542700439
1,214.366321239,0.279203893733
1,214.380258361,0.278903373382
1,214.393767242,0.278598748227
1,214.411200875,0.278266361964
1,214.424056806,0.277972755316
1,214.436499036,0.277673125514
1,214.45253132,0.277292494081
1,214.468101315,0.276967400212
1,214.479472623,0.276679144395
1,214.490444494,0.276385949271
1,214.504535964,0.276067030462
1,214.514906913,0.275785654152
1,214.524892721,0.275493747329
1,214.537684296,0.275130897783
1,214.550050077,0.27482178469
1,214.559049449,0.274542589813
1,214.567679646,0.274256372837
1,214.578674827,0.27395612572
1,214.586744716,0.273680635372
1,214.594461596,0.273401910987
1,214.604257736,0.273104648193
1,214.611438723,0.272828880183
1,214.618270276,0.272553979794
1,214.626890066,0.27220733001
1,214.635132354,0.271922010165
1,214.64107431,0.271655079402
1,214.646691743,0.271385936504
1,214.653718814,0.271106345082
1,214.658846833,0.270838911255
1,214.663658108,0.270573358685
1,214.669613708,0.270299364803
1,214.673946109,0.270035111217
1,214.677972401,0.269773250565
1,214.682892325,0.26944419716
1,214.687478571,0.26917764604
1,214.690711561,0.26891806551
1,214.693652619,0.268661376504
1,214.697142113,0.268400387543
1,214.699643815,0.268147205781
1,214.701867012,0.267894036521
1,214.704417377,0.267576537923
1,214.706663509,0.267318620477
1,214.708160261,0.267069807902
1,214.709385787,0.266821489148
1,214.710621294,0.266572567519
1,214.711450792,0.266326450103
1,214.712024975,0.266077652868
1,214.71239579,0.265774700595
1,214.712489883,0.265528185965
